event_count,avg_time_delta,max_time_delta,min_time_delta,std_time_delta,unique_processes,total_processes,process_entropy,unique_commands,total_commands,avg_command_length,max_command_length,min_command_length,cmd_entropy,suspicious_patterns,contains_sudo,contains_pipe,contains_redirect,command_complexity_score,suspicion_intensity,entropy_variance,process_concentration,command_concentration,attack_vector_score,label
35,70.23529411764706,119.0,3.0,32.55137010175962,4,35,1.9501757286892967,9,35,23.02857142857143,36,3,2.821543017556056,12,0.0,0.0,1.0,1.7561109437453133,0.3333333333333333,0.8713672888667592,0.2,0.1,0.5033333333333334,0
18,146.47058823529412,294.0,7.0,86.48503280715097,11,18,3.350209027512933,18,18,8.444444444444445,13,3,4.169924998845461,1,0.0,0.0,0.0,2.5151928564464687,0.05263157894736842,0.8197159713325286,0.08333333333333333,0.05263157894736842,0.20745614035087723,1
6,79.0,113.0,13.0,35.14541221838208,3,6,1.2516291669550144,6,6,23.333333333333332,49,2,2.584962499855539,1,0.0,0.0,0.0,1.206315833265918,0.14285714285714285,1.3333333329005248,0.25,0.14285714285714285,0.21785714285714286,0
13,49.75,101.0,6.0,34.29801986509814,3,13,1.526234909516714,9,13,8.384615384615385,30,2,3.0269868320608615,6,1.0,0.0,1.0,0.8187135600363125,0.42857142857142855,1.5007519225441475,0.25,0.1,0.7364285714285713,0
3,142.5,168.0,117.0,25.5,3,3,1.5849625002883474,3,3,6.666666666666667,11,3,1.5849625002883474,0,0.0,0.0,0.0,0.8805347223824153,0.0,0.0,0.25,0.25,0.15000000000000002,1
25,66.95833333333333,111.0,2.0,30.41994845309388,4,25,1.9419011883322592,7,25,40.36,76,2,2.473269688505222,11,0.0,1.0,0.0,1.2963787614035163,0.4230769230769231,0.5313685001729627,0.2,0.125,0.5367307692307692,0
35,56.14705882352941,118.0,0.0,38.07587807719582,4,35,1.9884425755325035,11,35,7.457142857142857,15,2,3.296741144288927,10,0.0,0.0,0.0,1.5365168547489463,0.2777777777777778,1.3082985687564235,0.2,0.08333333333333333,0.2827777777777778,0
15,66.21428571428571,120.0,9.0,33.75368460612553,4,15,1.88924642793208,5,15,40.733333333333334,63,2,2.173557261553838,9,0.0,1.0,1.0,1.3833786320931198,0.5625,0.2843108336217579,0.2,0.16666666666666666,0.7883333333333334,0
14,140.07692307692307,284.0,6.0,103.81082019969087,11,14,3.324862956030392,14,14,9.285714285714286,15,4,3.8073549200378314,1,0.0,0.0,0.0,2.2096256232362417,0.06666666666666667,0.4824919640074392,0.08333333333333333,0.06666666666666667,0.21166666666666667,1
36,53.91428571428571,118.0,0.0,31.046850706239276,4,36,1.926202588747661,9,36,23.86111111111111,49,2,2.867317972655523,8,0.0,0.0,0.0,1.3683478547283858,0.21621621621621623,0.9411153839078621,0.2,0.1,0.25648648648648653,0
15,158.35714285714286,279.0,15.0,93.70135472633798,11,15,3.3735572606882207,15,15,9.066666666666666,17,3,3.906890593444476,2,0.0,0.0,0.0,1.9679152618831433,0.125,0.5333333327562553,0.08333333333333333,0.0625,0.23541666666666666,1
20,65.89473684210526,117.0,7.0,33.17718736983069,4,20,1.9527241950475767,9,20,21.75,49,2,2.8609640461452557,5,0.0,0.0,0.0,1.2445193600731863,0.23809523809523808,0.908239851097679,0.2,0.1,0.2652380952380953,0
13,159.58333333333334,286.0,24.0,92.36202171648017,10,13,3.1808329857627458,13,13,8.76923076923077,14,2,3.7004397162655884,2,0.0,0.0,0.0,2.1633339879706517,0.14285714285714285,0.5196067305028427,0.09090909090909091,0.07142857142857142,0.2409090909090909,1
19,109.44444444444444,293.0,2.0,105.28491620477699,13,19,3.536886721866664,19,19,9.368421052631579,13,4,4.247927510702465,0,0.0,0.0,0.0,2.8425981086655594,0.0,0.7110407888358008,0.07142857142857142,0.05,0.18785714285714286,1
20,192.21052631578948,296.0,22.0,89.09107046480638,13,20,3.5841837179036853,20,20,8.65,17,2,4.321928092001972,2,0.0,0.0,0.0,2.07692655532317,0.09523809523809523,0.7377443740982867,0.07142857142857142,0.047619047619047616,0.2261904761904762,1
28,65.88888888888889,120.0,9.0,27.227890566317438,4,28,1.8453657439966864,10,28,31.0,63,2,3.0939917616492987,12,0.0,1.0,1.0,1.4986522595488792,0.41379310344827586,1.2486260176526123,0.2,0.09090909090909091,0.7364263322884014,0
6,175.6,294.0,6.0,97.79488739192863,6,6,2.584962499855539,6,6,8.833333333333334,13,4,2.584962499855539,0,0.0,0.0,0.0,1.6309882439564714,0.0,0.0,0.14285714285714285,0.14285714285714285,0.17142857142857146,1
26,71.28,118.0,5.0,37.55371619427297,4,26,1.8860872835727058,11,26,7.8076923076923075,15,2,3.162971699206547,8,0.0,0.0,0.0,1.543469362833964,0.2962962962962963,1.2768844156338413,0.2,0.08333333333333333,0.2901851851851852,0
34,60.57575757575758,113.0,3.0,35.59709751789893,4,34,1.9256994322506866,10,34,22.11764705882353,49,2,2.968665780475064,9,0.0,0.0,0.0,1.3131980393630869,0.2571428571428571,1.0429663482243772,0.2,0.09090909090909091,0.27376623376623377,0
17,117.875,299.0,2.0,84.3911095732246,12,17,3.454822398215372,17,17,9.235294117647058,13,4,4.087462838797758,0,0.0,0.0,0.0,2.6963515365178488,0.0,0.632640440582386,0.07692307692307693,0.05555555555555555,0.18675213675213675,1
9,170.5,265.0,49.0,82.02286266645416,7,9,2.725480555987981,9,9,7.222222222222222,13,2,3.169925000143887,0,0.0,0.0,0.0,1.6352787699154974,0.0,0.44444444415590567,0.125,0.1,0.17750000000000002,1
5,118.0,260.0,56.0,83.80035799446205,5,5,2.3219280941660148,5,5,8.8,13,4,2.3219280941660148,0,0.0,0.0,0.0,1.4594976591900666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,1
6,174.2,293.0,81.0,72.68947654234415,5,6,2.251629166666475,6,6,7.5,14,4,2.584962499855539,2,0.0,0.0,0.0,1.2924812499277696,0.2857142857142857,0.333333333189064,0.16666666666666666,0.14285714285714285,0.2833333333333334,1
12,66.63636363636364,118.0,0.0,31.404321437640995,4,12,1.7295739579365443,5,12,44.833333333333336,78,2,2.1887218748195196,4,0.0,1.0,0.0,1.2421227517435671,0.3076923076923077,0.4591479168829753,0.2,0.16666666666666666,0.4864102564102565,0
19,119.0,266.0,13.0,76.38644440533209,13,19,3.5766176430331624,19,19,8.210526315789474,19,2,4.247927510702465,0,0.0,0.0,0.0,1.7438860307094333,0.0,0.6713098676693026,0.07142857142857142,0.05,0.18785714285714286,1
4,168.0,222.0,77.0,64.71990935304736,4,4,1.9999999994229218,4,4,9.5,14,4,1.9999999994229218,0,0.0,0.0,0.0,1.2666666663011839,0.0,0.0,0.2,0.2,0.16000000000000003,1
11,132.7,286.0,36.0,79.05826964967042,11,11,3.459431617050333,11,11,9.727272727272727,15,5,3.459431617050333,2,0.0,0.0,0.0,2.1031771762749183,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.25,1
33,63.5,108.0,12.0,27.147743920996454,4,33,1.8800794403701568,10,33,43.27272727272727,78,2,2.930017223648566,12,0.0,1.0,0.0,1.604934635738455,0.35294117647058826,1.0499377832784094,0.2,0.09090909090909091,0.5120855614973262,0
38,57.91891891891892,118.0,0.0,38.52719529383942,4,38,1.9127983860526945,9,38,7.7631578947368425,15,2,2.6824066089586243,8,0.0,0.0,0.0,1.3014966277019642,0.20512820512820512,0.7696082229059298,0.2,0.1,0.2520512820512821,0
17,171.8125,296.0,45.0,84.24163070448007,12,17,3.454822398215372,17,17,7.882352941176471,14,2,4.087462838797758,2,0.0,0.0,0.0,2.1479216486231354,0.1111111111111111,0.632640440582386,0.07692307692307693,0.05555555555555555,0.2311965811965812,1
40,64.48717948717949,120.0,2.0,37.55807250104064,4,40,1.9927744534107303,10,40,38.9,63,2,2.7799430756834025,19,0.0,1.0,1.0,1.689684150688818,0.4634146341463415,0.7871686222726721,0.2,0.09090909090909091,0.7562749445676277,0
27,52.38461538461539,119.0,1.0,30.941728014840713,4,27,1.8910611114955744,13,27,7.222222222222222,15,2,3.5878587964240043,8,0.0,0.0,0.0,1.6195195956080575,0.2857142857142857,1.6967976849284299,0.2,0.07142857142857142,0.28714285714285714,0
6,53.8,119.0,4.0,41.053136299191564,3,6,1.459147916594436,5,6,36.5,53,3,2.251629166666475,2,0.0,1.0,0.0,1.5219345293208582,0.2857142857142857,0.7924812500720391,0.25,0.16666666666666666,0.4726190476190476,0
17,77.1875,118.0,0.0,38.37189523270906,4,17,1.9210556981255889,8,17,26.764705882352942,53,2,2.816307518070489,2,0.0,1.0,0.0,1.3958822665817783,0.1111111111111111,0.8952518199449,0.2,0.1111111111111111,0.4133333333333334,0
39,55.1578947368421,120.0,0.0,38.97538110666748,4,39,1.96050431009651,11,39,22.666666666666668,49,2,3.1473489356021003,8,0.0,0.0,0.0,1.426798184139619,0.2,1.1868446255055902,0.2,0.08333333333333333,0.2516666666666667,0
12,144.8181818181818,288.0,12.0,80.72266571620749,9,12,3.0849624994227307,12,12,9.666666666666666,18,5,3.5849624989899223,1,0.0,0.0,0.0,1.8239282889597848,0.07692307692307693,0.49999999956719154,0.1,0.07692307692307693,0.2130769230769231,1
37,63.083333333333336,118.0,6.0,35.5577581783029,4,37,1.8497617111723779,11,37,23.756756756756758,53,2,3.212417812368182,6,0.0,1.0,0.0,1.4132708994352512,0.15789473684210525,1.362656101195804,0.2,0.08333333333333333,0.43482456140350884,0
19,162.66666666666666,295.0,7.0,92.46080250571049,12,19,3.471354485282695,19,19,9.526315789473685,16,3,4.247927510702465,0,0.0,0.0,0.0,2.3804175833967376,0.0,0.7765730254197698,0.07692307692307693,0.05,0.18730769230769231,1
17,152.125,298.0,1.0,92.17773253340526,11,17,3.2927701923500257,17,17,8.941176470588236,15,3,4.087462838797758,0,0.0,0.0,0.0,2.284170409916394,0.0,0.7946926464477322,0.08333333333333333,0.05555555555555555,0.18611111111111112,1
10,61.666666666666664,119.0,11.0,33.51616525399845,3,10,1.57095059402186,8,10,7.1,15,2,2.9219280937332064,3,0.0,0.0,0.0,1.2966055915941104,0.2727272727272727,1.3509774997113464,0.25,0.1111111111111111,0.272979797979798,0
6,151.2,268.0,51.0,86.93997929606378,5,6,2.251629166666475,6,6,6.833333333333333,11,2,2.584962499855539,0,0.0,0.0,0.0,1.4719925346399598,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
36,65.0,117.0,6.0,32.0410451051237,4,36,1.954447201136417,9,36,31.02777777777778,53,2,2.90531979360693,8,0.0,1.0,0.0,1.6693632764706485,0.21621621621621623,0.950872592470513,0.2,0.1,0.45648648648648654,0
3,83.5,118.0,49.0,34.5,3,3,1.5849625002883474,3,3,7.333333333333333,12,3,1.5849625002883474,0,0.0,0.0,0.0,0.8940814104190677,0.0,0.0,0.25,0.25,0.15000000000000002,1
16,172.66666666666666,259.0,60.0,66.3271353888353,12,16,3.4528195293835493,16,16,8.75,16,2,3.9999999976916882,0,0.0,0.0,0.0,2.058823528223663,0.0,0.5471804683081389,0.07692307692307693,0.058823529411764705,0.18642533936651584,1
11,111.5,235.0,1.0,82.54725919132628,8,11,2.9139770720285956,11,11,9.454545454545455,14,3,3.459431617050333,0,0.0,0.0,0.0,2.1804902313529375,0.0,0.5454545450217374,0.1111111111111111,0.08333333333333333,0.18055555555555558,1
14,63.46153846153846,109.0,7.0,36.016268513452864,4,14,1.877387063719535,7,14,27.642857142857142,49,2,2.64559331344126,3,0.0,0.0,0.0,1.4626351604310965,0.2,0.768206249721725,0.2,0.125,0.24750000000000005,0
9,210.875,292.0,79.0,82.34597364170273,8,9,2.947702778065934,9,9,8.444444444444445,14,4,3.169925000143887,1,0.0,0.0,0.0,1.7845503704513734,0.1,0.22222222207795284,0.1111111111111111,0.1,0.2188888888888889,1
9,145.75,268.0,46.0,70.79856990081085,9,9,3.169925000143887,9,9,10.0,14,6,3.169925000143887,0,0.0,0.0,0.0,2.1132833334292576,0.0,0.0,0.1,0.1,0.18000000000000002,1
24,175.52173913043478,295.0,1.0,98.24055195869646,14,24,3.6682958320347163,24,24,9.125,15,3,4.584962497258688,1,0.0,0.0,0.0,2.6148614242178456,0.04,0.9166666652239721,0.06666666666666667,0.04,0.20533333333333334,1
9,145.25,280.0,62.0,71.38058209345172,6,9,2.419381944780754,9,9,8.222222222222221,12,4,3.169925000143887,1,0.0,0.0,0.0,2.0049098291508343,0.1,0.7505430553631327,0.14285714285714285,0.1,0.21571428571428575,1
9,114.125,275.0,8.0,92.06714601311371,8,9,2.947702778065934,9,9,9.11111111111111,12,3,3.169925000143887,0,0.0,0.0,0.0,2.2216568377076813,0.0,0.22222222207795284,0.1111111111111111,0.1,0.1788888888888889,1
15,184.64285714285714,282.0,24.0,65.80990713829506,9,15,3.0565647608325284,15,15,9.533333333333333,16,4,3.906890593444476,0,0.0,0.0,0.0,2.1909229602453335,0.0,0.8503258326119476,0.1,0.0625,0.18375000000000002,1
6,170.2,278.0,95.0,70.36874306110633,5,6,2.251629166666475,6,6,8.333333333333334,13,2,2.584962499855539,0,0.0,0.0,0.0,1.5386681546759162,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
26,53.92,116.0,2.0,39.83959839155008,4,26,1.8860872835727058,13,26,10.307692307692308,30,2,3.51755942772084,12,1.0,0.0,1.0,1.1696103308054406,0.4444444444444444,1.6314721441481341,0.2,0.07142857142857142,0.7506349206349207,0
18,115.52941176470588,286.0,2.0,88.41154944985733,11,18,3.350209027512933,18,18,10.333333333333334,16,4,4.169924998845461,0,0.0,0.0,0.0,2.534660293415869,0.0,0.8197159713325286,0.08333333333333333,0.05263157894736842,0.18640350877192985,1
23,68.86363636363636,120.0,0.0,40.928202606455145,4,23,1.882045107559784,10,23,35.52173913043478,78,2,3.0464241958735743,10,0.0,1.0,0.0,1.3698010831198184,0.4166666666666667,1.1643790883137903,0.2,0.09090909090909091,0.5375757575757576,0
3,33.0,51.0,15.0,18.0,3,3,1.5849625002883474,3,3,9.0,11,6,1.5849625002883474,0,0.0,0.0,0.0,1.1887218752162605,0.0,0.0,0.25,0.25,0.15000000000000002,1
37,51.44444444444444,117.0,4.0,32.00212184323308,4,37,1.9560407509310447,10,37,21.81081081081081,36,2,2.959850840405792,12,0.0,0.0,1.0,1.7447769380624354,0.3157894736842105,1.0038100894747473,0.2,0.09090909090909091,0.4972248803827751,0
6,33.8,111.0,1.0,39.866778149230974,3,6,1.459147916594436,3,6,39.5,53,4,1.459147916594436,3,0.0,1.0,0.0,1.0673396797311154,0.42857142857142855,0.0,0.25,0.25,0.5214285714285715,0
24,61.95652173913044,119.0,12.0,28.537508895989117,4,24,1.9899343777484984,7,24,49.083333333333336,78,2,2.490601561940836,14,0.0,1.0,0.0,1.5474307172818063,0.56,0.5006671841923376,0.2,0.125,0.5915,0
9,90.25,107.0,58.0,16.17675801883678,3,9,1.530493056324674,6,9,17.77777777777778,30,3,2.419381944780754,5,1.0,0.0,1.0,1.3874591798025828,0.5,0.8888888884560802,0.25,0.14285714285714285,0.7607142857142858,0
5,130.75,196.0,5.0,74.6537842309417,5,5,2.3219280941660148,5,5,10.0,16,4,2.3219280941660148,0,0.0,0.0,0.0,1.3658400553917733,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,1
22,79.28571428571429,118.0,3.0,36.31101480154978,4,22,1.877034167463247,9,22,35.81818181818182,78,2,2.9585429805818775,5,0.0,1.0,0.0,1.3413877265238894,0.21739130434782608,1.0815088131186306,0.2,0.1,0.4569565217391305,0
4,118.33333333333333,179.0,50.0,52.94231661807867,4,4,1.9999999994229218,4,4,5.25,8,3,1.9999999994229218,0,0.0,0.0,0.0,1.1666666663300378,0.0,0.0,0.2,0.2,0.16000000000000003,1
29,64.78571428571429,118.0,2.0,30.337808969357432,4,29,1.976985304149298,9,29,13.0,30,2,2.778540906801624,20,1.0,0.0,1.0,1.165194573820036,0.6666666666666666,0.8015556026523261,0.2,0.1,0.8366666666666668,0
23,133.72727272727272,298.0,26.0,92.12155103605917,15,23,3.762267388487451,23,23,8.391304347826088,16,2,4.523561952738814,1,0.0,0.0,0.0,2.232857945981052,0.041666666666666664,0.7612945642513629,0.0625,0.041666666666666664,0.20625,1
25,62.958333333333336,114.0,8.0,36.00865540240137,4,25,1.8186885698740194,8,25,31.72,53,3,2.6890255724894945,5,0.0,1.0,0.0,1.5795535399882734,0.19230769230769232,0.8703370026154751,0.2,0.1111111111111111,0.44581196581196586,0
22,156.14285714285714,295.0,56.0,70.89313601960261,14,22,3.663532752784482,22,22,8.636363636363637,15,2,4.459431615463368,1,0.0,0.0,0.0,2.407079565164886,0.043478260869565216,0.7958988626788859,0.06666666666666667,0.043478260869565216,0.2063768115942029,1
5,111.25,161.0,80.0,30.22726418318403,5,5,2.3219280941660148,5,5,6.6,9,5,2.3219280941660148,0,0.0,0.0,0.0,1.5324725421495695,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666669,1
24,156.69565217391303,277.0,11.0,87.26443310676025,15,24,3.772055206710158,23,24,7.625,13,2,4.501629164069624,2,0.0,0.0,0.0,2.4517801697164914,0.08,0.7295739573594662,0.0625,0.041666666666666664,0.22158333333333335,1
39,61.3421052631579,112.0,5.0,37.397773868302764,4,39,1.957136737083511,12,39,7.461538461538462,15,2,3.18468296620954,10,0.0,0.0,0.0,1.4851646525111797,0.25,1.2275462291260288,0.2,0.07692307692307693,0.27230769230769236,0
15,147.14285714285714,288.0,13.0,68.75718886347931,9,15,3.0062389273549637,15,15,8.333333333333334,14,2,3.906890593444476,0,0.0,0.0,0.0,2.17049477413582,0.0,0.9006516660895123,0.1,0.0625,0.18375000000000002,1
5,79.5,113.0,22.0,34.860436027106715,3,5,1.5219280944545537,4,5,27.8,49,2,1.9219280943102843,1,0.0,0.0,0.0,1.0685920204365182,0.16666666666666666,0.39999999985573065,0.25,0.2,0.22166666666666668,0
6,166.6,253.0,59.0,69.4596285622087,5,6,2.251629166666475,6,6,6.5,10,4,2.584962499855539,0,0.0,0.0,0.0,1.5274778408237277,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
16,158.4,294.0,3.0,105.20253482370724,11,16,3.327819529527819,14,16,6.8125,13,3,3.749999997980227,1,0.0,0.0,0.0,1.8247767847314498,0.058823529411764705,0.4221804684524084,0.08333333333333333,0.06666666666666667,0.2085294117647059,1
23,145.9090909090909,292.0,7.0,82.24514856701225,16,23,3.827909779835657,23,23,8.521739130434783,18,2,4.523561952738814,0,0.0,0.0,0.0,2.028874468505281,0.0,0.6956521729031571,0.058823529411764705,0.041666666666666664,0.18995098039215685,1
11,222.6,295.0,33.0,68.67343008762559,10,11,3.277613435376421,10,11,7.2727272727272725,12,4,3.277613435376421,0,0.0,0.0,0.0,1.8336298939168785,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,1
38,60.729729729729726,114.0,1.0,33.399828975649406,4,38,1.9355224092061123,10,38,26.789473684210527,53,2,2.994013288533928,9,0.0,1.0,0.0,1.485334077839931,0.23076923076923078,1.0584908793278158,0.2,0.09090909090909091,0.4632167832167833,0
9,47.625,113.0,1.0,35.958091926574745,4,9,1.8910611114955744,5,9,11.666666666666666,30,3,2.1971597227028017,6,1.0,0.0,1.0,0.8268880676838501,0.6,0.30609861120722726,0.2,0.16666666666666666,0.8033333333333333,0
6,181.6,244.0,91.0,65.22760151960212,5,6,2.251629166666475,6,6,8.333333333333334,13,2,2.584962499855539,0,0.0,0.0,0.0,1.5386681546759162,0.0,0.333333333189064,0.16666666666666666,0.14285714285714285,0.16904761904761906,1
20,161.94736842105263,294.0,21.0,92.09575890812923,15,20,3.7464393425069726,18,20,8.15,14,3,4.121928092290511,0,0.0,0.0,0.0,2.239580930144511,0.0,0.3754887497835382,0.0625,0.05263157894736842,0.18848684210526317,1
15,150.78571428571428,281.0,1.0,77.70105585918799,10,15,3.240223927499157,14,15,8.066666666666666,12,3,3.773557260255412,0,0.0,0.0,0.0,2.3415406589277175,0.0,0.5333333327562553,0.09090909090909091,0.06666666666666667,0.18424242424242426,1
17,42.25,105.0,0.0,36.64611166276717,4,17,1.9328045769620448,7,17,38.88235294117647,78,2,2.609850165019056,4,0.0,1.0,0.0,1.2845204460741593,0.2222222222222222,0.6770455880570112,0.2,0.125,0.45638888888888896,0
28,47.629629629629626,119.0,1.0,33.089271113546594,4,28,1.9852281354571732,10,28,10.035714285714286,30,3,3.0116165299901265,14,1.0,0.0,1.0,0.9749588075198451,0.4827586206896552,1.0263883945329533,0.2,0.09090909090909091,0.7640125391849532,0
38,61.21621621621622,119.0,1.0,39.41267126132471,4,38,1.9024789439540228,9,38,11.631578947368421,30,2,2.8555626326560914,24,1.0,0.0,1.0,1.0714420064804688,0.6153846153846154,0.9530836887020686,0.2,0.1,0.8161538461538461,0
16,151.26666666666668,283.0,3.0,84.76120705972882,11,16,3.327819529527819,15,16,9.25,17,3,3.8749999978359577,1,0.0,0.0,0.0,1.9913194433323669,0.058823529411764705,0.5471804683081389,0.08333333333333333,0.0625,0.20894607843137256,1
24,141.95652173913044,281.0,8.0,86.48472006830458,12,24,3.3553885404762998,24,24,9.375,18,2,4.584962497258688,1,0.0,0.0,0.0,2.2623170216736948,0.04,1.2295739567823887,0.07692307692307693,0.04,0.2043076923076923,1
26,62.44,118.0,6.0,34.85407293272911,4,26,1.9542823938617964,9,26,7.769230769230769,30,2,2.8741341993286658,17,1.0,0.0,1.0,0.7203165114942809,0.6296296296296297,0.9198518054668694,0.2,0.1,0.8218518518518519,0
30,56.48275862068966,113.0,5.0,29.71081387904965,4,30,1.944623213677501,10,30,7.833333333333333,30,2,3.0322628955815736,18,1.0,0.0,1.0,0.7662169682383546,0.5806451612903226,1.0876396819040726,0.2,0.09090909090909091,0.8031671554252201,0
12,181.27272727272728,272.0,61.0,75.08067286603476,10,12,3.2516291659451277,12,12,9.083333333333334,14,4,3.5849624989899223,1,0.0,0.0,0.0,2.1708939577216753,0.07692307692307693,0.3333333330447945,0.09090909090909091,0.07692307692307693,0.213986013986014,1
12,154.72727272727272,289.0,34.0,81.6690560172199,8,12,2.9182958329003332,12,12,8.916666666666666,15,3,3.5849624989899223,1,0.0,0.0,0.0,1.997869725999592,0.07692307692307693,0.666666666089589,0.1111111111111111,0.07692307692307693,0.211965811965812,1
25,46.375,112.0,0.0,30.58432673227689,4,25,1.9394705702201742,9,25,38.96,78,2,2.919079569325749,10,0.0,1.0,0.0,1.4395865825434329,0.38461538461538464,0.979608999105575,0.2,0.1,0.5238461538461539,0
